Code_Pays,Pays,Annee,Credit_Secteur_Prive_pct_PIB,Croissance_PIB_pct,Inflation_pct,PIB_USD,Reserves_Change_USD,Solde_Courant_pct_PIB
GNQ,Guinée Équatoriale,2006,2.37293393091507,7.70491760658767,4.41589984169561,10086528698.8604,3066739318.60916,
GNQ,Guinée Équatoriale,2007,2.80267296559979,15.2821139194857,2.80373831775704,13071718758.7373,3845916299.732,
GNQ,Guinée Équatoriale,2008,4.10405482430278,17.7991091333811,6.55176691184535,19749893536.3204,4431191816.06264,
GNQ,Guinée Équatoriale,2009,5.31752124002543,1.34335628806095,4.69106567747375,15027795173.2187,3251937926.22841,
GNQ,Guinée Équatoriale,2010,6.07828531496565,-8.92417588851806,7.78916547991184,16314443436.2903,2346355216.01319,
GNQ,Guinée Équatoriale,2011,6.4064820440112,6.52392362989873,4.805389221557,21357343668.9447,3053840571.59284,
GNQ,Guinée Équatoriale,2012,4.83204994072443,8.31287184445641,3.65662048278806,22388344143.9131,4396979377.35143,
GNQ,Guinée Équatoriale,2013,6.863157222794,-4.13319850131583,2.94887694639662,21948834283.7856,4566537481.10375,
GNQ,Guinée Équatoriale,2014,8.10847678929606,0.415066301596866,4.30999866149107,21765453081.9826,2906843390.77255,
GNQ,Guinée Équatoriale,2015,12.5262525944721,-9.11004114881537,1.67663085315988,13185496881.0174,1205154515.65311,
GNQ,Guinée Équatoriale,2016,14.9468582596128,-8.81641723219757,1.41193915479015,11240808847.8878,62307444.1358488,
GNQ,Guinée Équatoriale,2017,14.1214330973783,-5.66750850486686,0.74435474661241,12200913878.9827,45502925.1067976,
GNQ,Guinée Équatoriale,2018,14.1882491471457,-6.23654406734575,1.06007410662171,13097012133.6159,48929813.6121629,
GNQ,Guinée Équatoriale,2019,15.2395082821309,-5.48182537893445,1.53027528964189,11364133549.7478,40816834.5967152,
GNQ,Guinée Équatoriale,2020,12.8708903076884,-4.79108083383294,4.76669523944228,9893816007.7398,60833004.0225613,
GNQ,Guinée Équatoriale,2021,10.4542771122938,0.860269956382069,-0.0971007664640198,12215878032.7166,44271185.5880532,
GNQ,Guinée Équatoriale,2022,8.08192941445443,3.22350831658598,4.78671704710803,13687643435.6249,1457611930.34543,
GNQ,Guinée Équatoriale,2023,5.81219669046931,-7.4250553172124,2.85949506037322,12541814272.8021,1538461553.77119,
GNQ,Guinée Équatoriale,2024,,0.39622552095193,2.92140227309103,13254388261.1258,1076807833.41514,
GNQ,Guinée Équatoriale,2025,,-5.84678505700693,,12823210425.9217,,
TCD,Tchad,1975,12.0958220694892,9.01026730550424,,864602104.679653,3058688.10896881,
TCD,Tchad,1976,9.35141827979458,2.98076526952664,,866044962.016274,23274483.268861,
TCD,Tchad,1977,10.2676657438915,2.23462484913821,,935360464.701341,19707116.1180086,-3.04918558992892
TCD,Tchad,1978,12.4139388936589,-0.469634188032288,,1113920123.76723,13711275.9367726,-4.16887788526407
TCD,Tchad,1979,17.8683887356034,-21.4410876889116,,1004316496.35051,17103550.9818403,-0.154465559686596
TCD,Tchad,1980,17.1723285511011,-6.04767074733067,,1033002403.85304,11772888.8034879,1.19128189506728
TCD,Tchad,1981,13.1188052376698,1.0429181025978,,876937558.273757,11846216.0418528,2.67348727956021
TCD,Tchad,1982,10.9384683882669,5.34660899936992,,834369859.663018,17613994.6341586,2.22025609736238
TCD,Tchad,1983,10.2315410991367,15.6787177787333,,832415806.010064,32348568.4065928,4.5620283850266
TCD,Tchad,1984,11.436510825057,2.04889891081616,20.2508960573479,919103734.876996,47584282.5457782,0.984206714291869
TCD,Tchad,1985,13.9942268796022,21.7927735303921,5.15399900645816,1033069709.3319,37090013.6435259,-8.44479951764772
TCD,Tchad,1986,20.2825766063297,-4.08166751727347,-13.0565725758829,1067828245.86207,20248623.259573,-5.5600974872436
TCD,Tchad,1987,21.2136452880591,-2.38880849732436,-5.97484276729554,1163426852.20442,57481196.7360451,-2.19448360509664
TCD,Tchad,1988,7.03572835455867,15.4823590700135,15.4775176514303,1482597297.98821,67636520.2003837,1.72041905063907
TCD,Tchad,1989,6.43063220119775,4.88473510251002,-3.68913460441471,1433686312.02914,116184031.941454,-3.57661020245615
TCD,Tchad,1990,6.4810990406711,-4.17847237277633,-0.738282265310918,1738605557.76313,132064062.902088,-2.62378989206359
TCD,Tchad,1991,5.94840642548766,8.53513716635477,3.19387473029496,1877137981.75712,123724750.817937,-3.49331969967201
TCD,Tchad,1992,6.08781622017682,8.00144334899822,-3.11303067214949,1881847669.69794,84189961.925617,-4.55341511080141
TCD,Tchad,1993,5.03453734492648,-15.7098370447417,-8.427933486518,1463251163.9188,43281878.4978926,-7.97127033243566
TCD,Tchad,1994,3.62566869671399,10.1368876324308,41.7248972364414,1179837963.22213,80278305.578426,-3.19913740022973
TCD,Tchad,1995,3.85047765587526,1.23654931570509,9.23032599768656,1445919894.57661,146818545.097414,
TCD,Tchad,1996,3.64248250900514,2.21447303497622,11.3308789057282,1607345355.78298,168587618.719332,
TCD,Tchad,1997,3.23429328606989,5.65339232904813,5.5722571112533,1544689576.92712,139051268.152912,
TCD,Tchad,1998,3.30627847904118,6.95157991370925,4.2588511022514,1744794531.21401,123289615.942238,
TCD,Tchad,1999,3.58610460568817,-0.68285022143975,-8.02505962727454,1534673583.2487,98247717.7012828,
TCD,Tchad,2000,3.47936369672946,-0.879681024156014,3.82260088086306,1388506771.58756,113752750.287429,
TCD,Tchad,2001,4.338486053348,11.6581346550771,12.4312865279941,1710843377.00119,125450913.473422,
TCD,Tchad,2002,4.21236731197982,8.4912098197177,5.19181895195446,1997005708.81576,222510578.661822,
TCD,Tchad,2003,4.19489744248441,14.7216670123589,-1.75256941248655,2742815071.5744,191745202.611172,
TCD,Tchad,2004,3.13376265896053,33.6293718498522,-5.35540028884816,4422855660.82592,226603535.300678,
TCD,Tchad,2005,1.95252225003226,17.3325337352162,7.89036567462993,8655892392.92919,231282856.164012,
TCD,Tchad,2006,1.69490431367969,-0.54282957080251,8.03628897951331,9709626596.13031,632157876.917181,
TCD,Tchad,2007,1.90885958094899,4.20017418353298,-8.9747396200927,10865385131.5172,964338636.974652,
TCD,Tchad,2008,2.37779871540522,3.08119033854541,10.2969758221254,13385593990.3378,1355146208.38943,
TCD,Tchad,2009,2.96502979878641,-1.40828262637592,9.95242290748864,12317614053.6841,616701392.110048,
TCD,Tchad,2010,3.21497699838003,13.6738272725339,-2.07786574641866,14058506663.7252,632405291.277491,
TCD,Tchad,2011,3.53708298939375,4.49542967058827,2.0292405367826,16685349673.9957,951097160.643999,
TCD,Tchad,2012,4.02102215723731,9.06180392253447,7.51662364663833,17892228569.8861,1155659286.59738,
TCD,Tchad,2013,4.41495267416436,2.83821524730293,0.222671564624551,17865316886.3315,1183031943.77765,
TCD,Tchad,2014,5.99411802017464,2.06283074361411,1.6819731392567,18144336903.7175,1075906114.58729,
TCD,Tchad,2015,6.28199600168377,3.30415979779805,4.37712665065654,14559599499.5011,368916823.816674,
TCD,Tchad,2016,9.66896292279385,-4.12250332637034,-0.792440525236102,13026289835.7789,8184292.08845216,
TCD,Tchad,2017,9.10617708639334,-1.61746922820204,-1.5370996298084,13349041408.7152,8575237.41520016,
TCD,Tchad,2018,8.24873656929464,5.74111580758154,4.27462198610545,15327000248.8701,147750165.909777,
TCD,Tchad,2019,7.54147312123575,5.38282202874814,-0.971939175419401,14905517742.8454,310032032.850238,
TCD,Tchad,2020,7.22915564060594,-0.393646582380399,4.46414437232861,14932897821.2387,390675163.109219,
TCD,Tchad,2021,8.32290954891334,0.293442648033434,-0.77284437035914,16871937697.5854,211590754.917343,
TCD,Tchad,2022,,4.12969897668356,5.78802687843616,17828508289.6049,1013220923.95659,
TCD,Tchad,2023,,3.99861309461539,10.8363568399843,18352937976.2179,1049788251.30153,
TCD,Tchad,2024,,4.95210484607125,8.89950732263754,19906706689.7582,1547604928.86707,
TCD,Tchad,2025,,5.58988021765651,-3.9119812440659,21472835225.4338,,
